Catégorie	Score	Nom	URL	Année	Niveau IA déclaré	Région	Description	Signaux détectés
D - Intégrateur IA probable (API/wrapper)	-2	Lootorium	https://lootorium.com/	2024	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Lootorium est un SaaS B2B qui automatise le recouvrement de factures pour les PME. Il orchestre un workflow prédéfini de relances email et SMS basé sur les échéances, avec arrêt automatique dès paiement ou promesse de paiement.	-1 automatise; -1 saas
D - Intégrateur IA probable (API/wrapper)	-2	Mindflow	https://mindflow.io/	2021	Mon produit sert au développement ou à la gestion de l'IA	Île-de-France	Mindflow développe une plateforme agentique no-code qui permet aux grandes entreprises de concevoir, déployer et gérer des automatisations et agents IA à grande échelle pour libérer les équipes cyber, IT et cloud des tâches répétitives avec un catalogue de plus de 4000 intégrations natives.	-1 automatisation; -2 no-code; -1 agents ia; +2 catégorie=tooling IA
D - Intégrateur IA probable (API/wrapper)	-2	MOOVANCE	https://www.moovance.fr/	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Moovance, app mobile lancée après 2 ans de R&amp;D, utilise l'IA pour identifier en temps réel les moyens de transport et leur empreinte carbone. Avec 1M d'utilisateurs, elle aide entreprises et collectivités à adapter leurs services aux mobilités.	-2 utilise l'ia
D - Intégrateur IA probable (API/wrapper)	-2	THINKDEEP AI	www.thinkdeep.ai	2019	L'IA est indispensable au fonctionnement de mon produit	Nouvelle-Aquitaine	ThinkDeep développe DeepBrain une plateforme d'agents IA permettant d'automatiser les tâches administratives en se basant sur des sources de données.	-1 automatise; -1 agents ia
D - Intégrateur IA probable (API/wrapper)	-2	Meersens	www.meersens.com	2018	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Meersens est spécialisée en intelligence environnementale pour les villes et les acteurs de la santé. A travers une plateforme SaaS / API, elle permet l’analyse et la modélisation IA des risques environnementaux: l’air, les UV, le bruit, la météo, le pollen, les incendies de forêt, inondation...	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Rekrut SAS	https://rhia.pro	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	RHIA Copilot ingère un CV et une fiche de poste, en extrait l’essentiel, puis calcule un score d’adéquation et une synthèse neutre. La solution est conçue pour être auditable : scores justifiés, sans attributs sensibles, PII minimisées.	-2 copilot
D - Intégrateur IA probable (API/wrapper)	-2	MyEasyFarm	https://www.myeasyfarm.com/	2017	J'ai intégré l'IA pour améliorer mon produit	Grand Est	Expert en Data Agricole, MyEasyFarm accompagne la filière agroalimentaire sur le Bas Carbone et l'Agriculture Régénératrice. Notre plateforme SaaS MRV génère des KPI fiables pour piloter le Scope 3, assurer la conformité RSE (CSRD, SBTi) et rémunérer les pratiques durables des agriculteurs.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Naaia	www.naaia.ai	2022	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Naaia édite une solution de pilotage de la conformité et de la gestion des risques de l'IA. Naaia permet de lever le poids de la réglementation IA actuellement sur les équipes et de limiter efforts et coûts avec une plateforme SaaS maintenant la conformité, la sécurité, la confiance dans le temps.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Yelda	www.yelda.ai	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	L'IA vocale au service de la relation client / relation usager. Votre agent virtuel, propulsé par l'IA générative, répond à 100 % des appels à votre service client/usager. Offrez une réponse instantanée à vos clients et libérez vos équipes des appels répétitifs.	-1 propulsé par; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-2	Yseop	www.yseop.com	2007	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Yseop aide les laboratoires pharmaceutiques à automatiser la rédaction des documents réglementaire en combinant IA générative et symbolique. En produisant des documents plus fiables, plus rapidement, Yseop accélère la mise sur le marché de médicaments qui peuvent sauver des vies.	-1 automatise; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-2	Holis	www.holis.earth/	2023	J'ai intégré l'IA pour améliorer mon produit	Nouvelle-Aquitaine	Holis est une plateforme SaaS d'analyse de cycle de vie (ACV) collaborative permettant aux entreprises de quantifier, améliorer et communiquer les performances socio-environnementales de leurs produits. Couplant une interface didactique à des outils d'IA, elle leur permet d'évaluer tout leur catalogue et d'identifier des leviers efficaces d'éco-conception.	-1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-2	Clustaar	https://clustaar.com/	2013	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Chatbot platform dedicated to customer support automation for all businesses and apps	-2 chatbot
D - Intégrateur IA probable (API/wrapper)	-2	Botfuel	http://botfuel.io	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	E-commerce AI Chatbot that frees  from repetitive tasks to focus on satisfaction and sales	-2 chatbot
D - Intégrateur IA probable (API/wrapper)	-3	Data Iads	www.dataiads.io	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Dataïads est une plateforme SaaS qui exploite la GenAI pour activer les données produit à chaque étape du funnel Shopping Ads, de l’impression à la conversion.	-1 saas; -1 plateforme saas; -1 genai
D - Intégrateur IA probable (API/wrapper)	-3	Synapse Medicine	https://www.synapse-medicine.com/fr	2017	J'ai intégré l'IA pour améliorer mon produit	Nouvelle-Aquitaine	Synapse Medicine met l’IA au service des soignants en développant des briques technologiques intégrées au cœur des logiciels métiers. L’entreprise vient aussi de lancer MedGPT, une IA générative souveraine basée sur des sources fiables.	-2 gpt; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-3	Oguste	www.oguste.fr	2025	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Oguste est un SaaS d’IA spécialisé dans l’analyse documentaire des dossiers immobiliers. La plateforme combine IA générative et workflows agentiques pour automatiser la collecte, l’audit et la structuration de documents juridiques.	-1 automatise; -1 saas; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-3	Polaria Tech	https://tech.polaria.ai/	2019	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Polaria Tech conçoit des solutions d’IA générative souveraines (chatbots RAG, assistants IA) pour entreprises, administrations et ONG, 100 % hébergées en France, sécurisées et conformes RGPD, facilitant l’accès à l’information via des conversations contextuelles sur vos données.	-2 chatbot; -1 ia générative
D - Intégrateur IA probable (API/wrapper)	-3	Troov	www.troov.com	2018	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Plateforme SaaS européenne de gestion des objets trouvés. Troov intègre de l’IA pour automatiser l’enregistrement, le matching et la restitution des objets, améliorant l’efficacité des équipes et l’expérience usagers pour les acteurs publics et touristiques.	-1 automatise; -1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-3	DialOnce	https://dialonce.ai/fr/	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	DialOnce est un éditeur français qui crée des solutions souveraines de chatbots et d’agents IA avec 10 ans d’expertise en relation client pour mieux répondre aux utilisateurs et renforcer l’efficacité des conseillers.	-2 chatbot; -1 agents ia
D - Intégrateur IA probable (API/wrapper)	-3	Dastra SAS	https://www.dastra.eu	2020	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Dastra est une startup française innovante qui développe une plateforme SaaS pour automatiser la conformité RGPD et AI Act. Elle aide les organisations à gouverner les données et l’IA de façon responsable, en centralisant gestion des risques, audits et documentation réglementaire.	-1 automatise; -1 saas; -1 plateforme saas
D - Intégrateur IA probable (API/wrapper)	-3	TALKR (Nova Solutions)	www.talkr.ai	2011	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Pionnier européen et pure player de l’IA vocale et conversationnelle depuis plus de 10 ans, TALKR.ai propose une plateforme no-code d’hyper-orchestrateur omnicanale permettant à toute organisation de créer, gérer et optimiser des Agents IA Conversationnels &amp; Action.	-2 no-code; -1 agents ia
D - Intégrateur IA probable (API/wrapper)	-3	OpenAirlines	https://www.openairlines.com/	2006	L'IA est indispensable au fonctionnement de mon produit	Occitanie	OpenAirlines, clean-tech française experte en solutions d’éco-pilotage pour les compagnies aériennes. En 2023, sa plateforme SkyBreathe® a permis à plus de 70 compagnies d’économiser plus de 420 M de carburant, soit 1,4 M de tonnes de CO₂ et 490 M$.	-3 openai
D - Intégrateur IA probable (API/wrapper)	-3	hubi.ai	https://www.hubi.ai/	2019	L'IA est indispensable au fonctionnement de mon produit	Occitanie	Plongez dans l’expérience Hubi.ai, la plateforme de chatbots et d’automatisation intelligente adaptée à Microsoft 365, à la Digital Workplace et au Web. Hubi permet un accès direct à des informations pertinentes, et une interaction avec les multiples outils de votre organisation. Le metabot Microsoft, Hubi.ai, c’est l’IAccessible sur vos outils quotidiens.	-2 chatbot; -1 automatisation
E - Wrapper quasi certain	-4	edtake	www.edtake.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	edtake propose des solutions IA au service de l’intelligence humaine : un Copilote IA pour concevoir rapidement des formations de qualité, et un Tuteur IA personnalisé qui accompagne chaque apprenant, renforce l’engagement et la progression.	-2 copilot; -2 copilote
E - Wrapper quasi certain	-4	Cogity	https://cogity.com/	2025	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Cogity est une plateforme SaaS sécurisée pour les PME/ETI : elle crée, déploie et pilote des agents IA métier connectés aux outils et données internes. Elle automatise des processus (RAG, saisie, onboarding, reporting), fiabilise la connaissance et accélère les opérations, agnostique des modèles.	-1 automatise; -1 saas; -1 plateforme saas; -1 agents ia
E - Wrapper quasi certain	-4	ULEX	https://www.voxibot.ai/	2009	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	ULEX édite VOXIBOT la plateforme SaaS d’Assistants IA (Callbots) pour optimiser la gestion des appels téléphoniques. Notre technologie d'IA automatise les interactions en adaptant ses réponses : génération automatique de réponses, transfert d’appels, prise de rendez-vous, ticketing, SMS…	-1 génération automatique de; -1 automatise; -1 saas; -1 plateforme saas
E - Wrapper quasi certain	-4	IA Médical	https://ia-medical.com/	2020	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	IA Medical est une start’up française qui met l’intelligence artificielle générative au service de la santé mentale au travers d’une plateforme unique en Europe, unique car nous sommes les premiers à mettre à disposition du grand public nos chatbots boostés au grand modèle de langage comme GPT.	-2 chatbot; -2 gpt
E - Wrapper quasi certain	-4	Moriarty	https://themoriarty.fr/home	2025	L'IA est indispensable au fonctionnement de mon produit	Grand Est	Moriarty est une plateforme SaaS aidant les Experts-Comptables à sécuriser l'accès aux aides et financements publics pour leurs clients en France. La solution utilise l'IA pour l'identification des financements, la gestion documentaire et la rédaction des dossiers.	-1 saas; -1 plateforme saas; -2 utilise l'ia
